id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
1129061,6194110,Kelly,107,137.0,21.28548,-157.83952,177,4.86,3,180,4.88,4.77,4.89,4.93,4.93,4.82,1,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,1
1012360,5352187,Kris,252,313.0,21.40854,-157.78061,46,4.83,30,180,4.91,4.74,4.96,4.93,4.87,4.83,0,5,0.0,4.0,4.0,Koolaupoko,Honolulu,Entire home/apt,2
1014157,361961,Breeze,171,100.0,21.45867,-158.20289,74,4.89,14,60,4.9,4.85,4.89,4.99,4.38,4.75,0,4,0.0,1.0,2.0,Waianae,Honolulu,Entire home/apt,1
1021219,5256548,Olivier,125,124.0,21.28114,-157.8261,264,4.81,28,600,4.88,4.75,4.97,4.98,4.91,4.8,1,4,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,6
1154385,6326418,Alex,76,155.0,21.28111,-157.82956,185,4.3,2,1125,4.44,4.29,4.47,4.54,4.8,4.44,1,4,0.0,1.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,1
1164599,6379664,Steve,328,66.0,21.6558,-158.0587,82,4.52,29,1125,4.67,4.51,4.62,4.69,4.82,4.6,0,1,0.0,0.0,1.0,North Shore Oahu,Honolulu,Private room,1
1028298,5658961,Lanikai,84,150.0,21.39279,-157.72011,1,5.0,29,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6,0.0,20.0,5.0,Koolaupoko,Honolulu,Entire home/apt,1
1303637,6827732,Angie,212,208.0,21.28486,-157.83766,228,4.66,2,30,4.75,4.54,4.77,4.64,4.91,4.71,0,4,0.0,1.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,1
1188024,13837004,Roberta,257,350.0,21.69889,-157.99409,127,4.56,1,1125,4.68,4.63,4.71,4.77,4.88,4.61,1,6,0.0,2.0,3.0,Koolauloa,Honolulu,Entire home/apt,1
1197879,1166569,Tamara,188,347.0,21.69874,-157.99589,55,4.42,4,1125,4.5,4.27,4.75,4.75,4.86,4.47,0,6,0.0,2.0,4.0,Koolauloa,Honolulu,Entire home/apt,1
1346576,7054805,Eric,365,358.0,21.29043,-157.84933,22,4.4,2,30,4.32,4.72,4.26,4.79,4.68,4.45,0,4,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,3
1229095,5448114,David,170,189.0,21.28658,-157.83594,13,4.92,30,180,4.75,4.25,5.0,5.0,5.0,4.83,0,4,0.0,2.0,3.0,Primary Urban Center,Honolulu,Entire home/apt,5
1240279,6760782,Katherine,80,200.0,21.34425,-158.12312,0,0.0,30,120,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,2.0,3.0,Ewa,Honolulu,Entire home/apt,2
1364383,7389185,Cara,309,79.0,21.2852,-157.7353,189,4.7,30,1125,4.78,4.7,4.93,4.85,4.8,4.71,0,2,0.0,1.0,1.0,East Honolulu,Honolulu,Entire home/apt,2
1268195,1859165,Aubrey,166,395.0,21.40007,-157.74056,21,4.84,30,365,5.0,4.76,5.0,5.0,5.0,4.94,0,6,0.0,3.0,3.0,Koolaupoko,Honolulu,Entire home/apt,2
1291481,6551239,Nikki,78,450.0,21.60311,-157.90068,35,5.0,6,1125,4.97,4.86,4.97,4.94,4.91,4.91,0,6,0.0,3.0,4.0,Koolauloa,Honolulu,Entire home/apt,1
1637688,3131399,Ellen,135,175.0,21.67883,-158.03697,20,4.95,90,90,4.95,5.0,5.0,5.0,5.0,4.95,0,4,0.0,2.0,2.0,North Shore Oahu,Honolulu,Entire home/apt,1
1646411,3152360,Tropical Studios At Marine Surf,333,141.0,21.28019,-157.82739,60,4.67,1,365,4.78,4.65,4.8,4.65,4.87,4.67,1,4,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,20
